participant_id,age,gender,education,income,risk_score,loss_aversion,scenario_id,sure_amount,risky_amount,risky_prob,ev_risky,chose_risky
329,22,Male,High school,$20k–50k,3.88,4.52,4,8,14,0.7,9.8,0
330,36,Male,Bachelor's,$50k–100k,3.71,3.53,1,5,12,0.5,6.0,1
330,36,Male,Bachelor's,$50k–100k,3.71,3.53,2,10,18,0.6,10.8,1
330,36,Male,Bachelor's,$50k–100k,3.71,3.53,3,3,20,0.25,5.0,1
330,36,Male,Bachelor's,$50k–100k,3.71,3.53,4,8,14,0.7,9.8,1
331,21,Female,Some college,$20k–50k,4.35,5.15,1,5,12,0.5,6.0,0
331,21,Female,Some college,$20k–50k,4.35,5.15,2,10,18,0.6,10.8,0
331,21,Female,Some college,$20k–50k,4.35,5.15,3,3,20,0.25,5.0,0
331,21,Female,Some college,$20k–50k,4.35,5.15,4,8,14,0.7,9.8,1
332,52,Male,Bachelor's,<$20k,4.76,4.52,1,5,12,0.5,6.0,1
332,52,Male,Bachelor's,<$20k,4.76,4.52,2,10,18,0.6,10.8,1
332,52,Male,Bachelor's,<$20k,4.76,4.52,3,3,20,0.25,5.0,0
332,52,Male,Bachelor's,<$20k,4.76,4.52,4,8,14,0.7,9.8,0
333,34,Male,High school,$20k–50k,4.29,2.18,1,5,12,0.5,6.0,1
333,34,Male,High school,$20k–50k,4.29,2.18,2,10,18,0.6,10.8,1
333,34,Male,High school,$20k–50k,4.29,2.18,3,3,20,0.25,5.0,1
333,34,Male,High school,$20k–50k,4.29,2.18,4,8,14,0.7,9.8,1
334,61,Female,Master's,<$20k,4.16,5.28,1,5,12,0.5,6.0,0
334,61,Female,Master's,<$20k,4.16,5.28,2,10,18,0.6,10.8,0
334,61,Female,Master's,<$20k,4.16,5.28,3,3,20,0.25,5.0,0
334,61,Female,Master's,<$20k,4.16,5.28,4,8,14,0.7,9.8,0
335,45,Male,PhD,<$20k,3.31,4.48,1,5,12,0.5,6.0,0
335,45,Male,PhD,<$20k,3.31,4.48,2,10,18,0.6,10.8,0
335,45,Male,PhD,<$20k,3.31,4.48,3,3,20,0.25,5.0,0
335,45,Male,PhD,<$20k,3.31,4.48,4,8,14,0.7,9.8,1
336,47,Female,PhD,<$20k,3.92,5.7,1,5,12,0.5,6.0,0
336,47,Female,PhD,<$20k,3.92,5.7,2,10,18,0.6,10.8,0
336,47,Female,PhD,<$20k,3.92,5.7,3,3,20,0.25,5.0,1
336,47,Female,PhD,<$20k,3.92,5.7,4,8,14,0.7,9.8,0
337,46,Male,Master's,$100k+,4.72,3.4,1,5,12,0.5,6.0,1
337,46,Male,Master's,$100k+,4.72,3.4,2,10,18,0.6,10.8,1
337,46,Male,Master's,$100k+,4.72,3.4,3,3,20,0.25,5.0,1
337,46,Male,Master's,$100k+,4.72,3.4,4,8,14,0.7,9.8,1
338,63,Female,High school,$50k–100k,3.58,1.32,1,5,12,0.5,6.0,0
338,63,Female,High school,$50k–100k,3.58,1.32,2,10,18,0.6,10.8,0
338,63,Female,High school,$50k–100k,3.58,1.32,3,3,20,0.25,5.0,1
338,63,Female,High school,$50k–100k,3.58,1.32,4,8,14,0.7,9.8,1
339,23,Female,Master's,$100k+,3.36,4.78,1,5,12,0.5,6.0,0
339,23,Female,Master's,$100k+,3.36,4.78,2,10,18,0.6,10.8,0
339,23,Female,Master's,$100k+,3.36,4.78,3,3,20,0.25,5.0,0
339,23,Female,Master's,$100k+,3.36,4.78,4,8,14,0.7,9.8,0
340,52,Male,High school,$20k–50k,3.72,4.79,1,5,12,0.5,6.0,0
340,52,Male,High school,$20k–50k,3.72,4.79,2,10,18,0.6,10.8,0
340,52,Male,High school,$20k–50k,3.72,4.79,3,3,20,0.25,5.0,0
340,52,Male,High school,$20k–50k,3.72,4.79,4,8,14,0.7,9.8,0
341,58,Male,High school,$20k–50k,4.05,2.81,1,5,12,0.5,6.0,1
341,58,Male,High school,$20k–50k,4.05,2.81,2,10,18,0.6,10.8,0
341,58,Male,High school,$20k–50k,4.05,2.81,3,3,20,0.25,5.0,1
341,58,Male,High school,$20k–50k,4.05,2.81,4,8,14,0.7,9.8,0
342,54,Male,Some college,$50k–100k,3.38,3.52,1,5,12,0.5,6.0,0
342,54,Male,Some college,$50k–100k,3.38,3.52,2,10,18,0.6,10.8,1
342,54,Male,Some college,$50k–100k,3.38,3.52,3,3,20,0.25,5.0,0
342,54,Male,Some college,$50k–100k,3.38,3.52,4,8,14,0.7,9.8,0
343,41,Male,Bachelor's,$20k–50k,4.53,7.0,1,5,12,0.5,6.0,0
343,41,Male,Bachelor's,$20k–50k,4.53,7.0,2,10,18,0.6,10.8,0
343,41,Male,Bachelor's,$20k–50k,4.53,7.0,3,3,20,0.25,5.0,0
343,41,Male,Bachelor's,$20k–50k,4.53,7.0,4,8,14,0.7,9.8,0
344,46,Non-binary,Master's,<$20k,3.76,4.19,1,5,12,0.5,6.0,0
344,46,Non-binary,Master's,<$20k,3.76,4.19,2,10,18,0.6,10.8,1
344,46,Non-binary,Master's,<$20k,3.76,4.19,3,3,20,0.25,5.0,0
344,46,Non-binary,Master's,<$20k,3.76,4.19,4,8,14,0.7,9.8,0
345,63,Male,Bachelor's,$50k–100k,4.11,5.23,1,5,12,0.5,6.0,1
345,63,Male,Bachelor's,$50k–100k,4.11,5.23,2,10,18,0.6,10.8,1
345,63,Male,Bachelor's,$50k–100k,4.11,5.23,3,3,20,0.25,5.0,0
345,63,Male,Bachelor's,$50k–100k,4.11,5.23,4,8,14,0.7,9.8,0
346,48,Female,Bachelor's,$20k–50k,4.1,3.85,1,5,12,0.5,6.0,0
346,48,Female,Bachelor's,$20k–50k,4.1,3.85,2,10,18,0.6,10.8,0
346,48,Female,Bachelor's,$20k–50k,4.1,3.85,3,3,20,0.25,5.0,1
346,48,Female,Bachelor's,$20k–50k,4.1,3.85,4,8,14,0.7,9.8,1
347,52,Male,Some college,$50k–100k,3.55,2.41,1,5,12,0.5,6.0,1
347,52,Male,Some college,$50k–100k,3.55,2.41,2,10,18,0.6,10.8,1
347,52,Male,Some college,$50k–100k,3.55,2.41,3,3,20,0.25,5.0,1
347,52,Male,Some college,$50k–100k,3.55,2.41,4,8,14,0.7,9.8,1
348,50,Female,PhD,$50k–100k,3.45,4.33,1,5,12,0.5,6.0,1
348,50,Female,PhD,$50k–100k,3.45,4.33,2,10,18,0.6,10.8,0
348,50,Female,PhD,$50k–100k,3.45,4.33,3,3,20,0.25,5.0,1
348,50,Female,PhD,$50k–100k,3.45,4.33,4,8,14,0.7,9.8,0
349,38,Female,Bachelor's,$20k–50k,5.14,4.23,1,5,12,0.5,6.0,0
349,38,Female,Bachelor's,$20k–50k,5.14,4.23,2,10,18,0.6,10.8,1
349,38,Female,Bachelor's,$20k–50k,5.14,4.23,3,3,20,0.25,5.0,0
349,38,Female,Bachelor's,$20k–50k,5.14,4.23,4,8,14,0.7,9.8,1
350,49,Female,Bachelor's,<$20k,4.29,4.1,1,5,12,0.5,6.0,0
350,49,Female,Bachelor's,<$20k,4.29,4.1,2,10,18,0.6,10.8,1
350,49,Female,Bachelor's,<$20k,4.29,4.1,3,3,20,0.25,5.0,1
350,49,Female,Bachelor's,<$20k,4.29,4.1,4,8,14,0.7,9.8,0
351,40,Male,Some college,$50k–100k,4.73,4.39,1,5,12,0.5,6.0,0
351,40,Male,Some college,$50k–100k,4.73,4.39,2,10,18,0.6,10.8,1
351,40,Male,Some college,$50k–100k,4.73,4.39,3,3,20,0.25,5.0,0
351,40,Male,Some college,$50k–100k,4.73,4.39,4,8,14,0.7,9.8,1
352,50,Male,Master's,$50k–100k,3.92,4.76,1,5,12,0.5,6.0,0
352,50,Male,Master's,$50k–100k,3.92,4.76,2,10,18,0.6,10.8,1
352,50,Male,Master's,$50k–100k,3.92,4.76,3,3,20,0.25,5.0,0
352,50,Male,Master's,$50k–100k,3.92,4.76,4,8,14,0.7,9.8,0
353,20,Male,Bachelor's,<$20k,3.5,4.35,1,5,12,0.5,6.0,0
353,20,Male,Bachelor's,<$20k,3.5,4.35,2,10,18,0.6,10.8,0
353,20,Male,Bachelor's,<$20k,3.5,4.35,3,3,20,0.25,5.0,0
353,20,Male,Bachelor's,<$20k,3.5,4.35,4,8,14,0.7,9.8,0
354,35,Female,Some college,$100k+,3.9,3.24,1,5,12,0.5,6.0,0
354,35,Female,Some college,$100k+,3.9,3.24,2,10,18,0.6,10.8,0
354,35,Female,Some college,$100k+,3.9,3.24,3,3,20,0.25,5.0,0
354,35,Female,Some college,$100k+,3.9,3.24,4,8,14,0.7,9.8,0
355,42,Female,High school,<$20k,4.69,4.99,1,5,12,0.5,6.0,0
355,42,Female,High school,<$20k,4.69,4.99,2,10,18,0.6,10.8,0
355,42,Female,High school,<$20k,4.69,4.99,3,3,20,0.25,5.0,1
355,42,Female,High school,<$20k,4.69,4.99,4,8,14,0.7,9.8,1
356,59,Non-binary,Bachelor's,$50k–100k,3.61,2.55,1,5,12,0.5,6.0,0
356,59,Non-binary,Bachelor's,$50k–100k,3.61,2.55,2,10,18,0.6,10.8,0
356,59,Non-binary,Bachelor's,$50k–100k,3.61,2.55,3,3,20,0.25,5.0,1
356,59,Non-binary,Bachelor's,$50k–100k,3.61,2.55,4,8,14,0.7,9.8,1
357,48,Male,Bachelor's,$100k+,4.45,2.45,1,5,12,0.5,6.0,0
357,48,Male,Bachelor's,$100k+,4.45,2.45,2,10,18,0.6,10.8,1
357,48,Male,Bachelor's,$100k+,4.45,2.45,3,3,20,0.25,5.0,0
357,48,Male,Bachelor's,$100k+,4.45,2.45,4,8,14,0.7,9.8,1
358,20,Female,Some college,$20k–50k,3.6,5.24,1,5,12,0.5,6.0,0
358,20,Female,Some college,$20k–50k,3.6,5.24,2,10,18,0.6,10.8,0
358,20,Female,Some college,$20k–50k,3.6,5.24,3,3,20,0.25,5.0,1
358,20,Female,Some college,$20k–50k,3.6,5.24,4,8,14,0.7,9.8,0
359,57,Female,PhD,<$20k,4.98,5.01,1,5,12,0.5,6.0,0
359,57,Female,PhD,<$20k,4.98,5.01,2,10,18,0.6,10.8,0
359,57,Female,PhD,<$20k,4.98,5.01,3,3,20,0.25,5.0,0
359,57,Female,PhD,<$20k,4.98,5.01,4,8,14,0.7,9.8,1
360,63,Male,Some college,<$20k,3.72,4.44,1,5,12,0.5,6.0,0
360,63,Male,Some college,<$20k,3.72,4.44,2,10,18,0.6,10.8,0
360,63,Male,Some college,<$20k,3.72,4.44,3,3,20,0.25,5.0,0
360,63,Male,Some college,<$20k,3.72,4.44,4,8,14,0.7,9.8,0
361,41,Male,Bachelor's,$20k–50k,4.47,3.1,1,5,12,0.5,6.0,0
361,41,Male,Bachelor's,$20k–50k,4.47,3.1,2,10,18,0.6,10.8,1
361,41,Male,Bachelor's,$20k–50k,4.47,3.1,3,3,20,0.25,5.0,1
361,41,Male,Bachelor's,$20k–50k,4.47,3.1,4,8,14,0.7,9.8,1
362,49,Female,PhD,<$20k,3.72,3.79,1,5,12,0.5,6.0,1
362,49,Female,PhD,<$20k,3.72,3.79,2,10,18,0.6,10.8,0
362,49,Female,PhD,<$20k,3.72,3.79,3,3,20,0.25,5.0,1
362,49,Female,PhD,<$20k,3.72,3.79,4,8,14,0.7,9.8,0
363,64,Female,Bachelor's,$50k–100k,4.45,4.24,1,5,12,0.5,6.0,1
363,64,Female,Bachelor's,$50k–100k,4.45,4.24,2,10,18,0.6,10.8,1
363,64,Female,Bachelor's,$50k–100k,4.45,4.24,3,3,20,0.25,5.0,1
363,64,Female,Bachelor's,$50k–100k,4.45,4.24,4,8,14,0.7,9.8,0
364,39,Female,Bachelor's,<$20k,3.6,2.9,1,5,12,0.5,6.0,0
364,39,Female,Bachelor's,<$20k,3.6,2.9,2,10,18,0.6,10.8,0
364,39,Female,Bachelor's,<$20k,3.6,2.9,3,3,20,0.25,5.0,0
364,39,Female,Bachelor's,<$20k,3.6,2.9,4,8,14,0.7,9.8,0
365,40,Male,Bachelor's,$50k–100k,3.54,3.76,1,5,12,0.5,6.0,1
365,40,Male,Bachelor's,$50k–100k,3.54,3.76,2,10,18,0.6,10.8,1
365,40,Male,Bachelor's,$50k–100k,3.54,3.76,3,3,20,0.25,5.0,1
365,40,Male,Bachelor's,$50k–100k,3.54,3.76,4,8,14,0.7,9.8,0
366,19,Female,Some college,$100k+,4.25,5.15,1,5,12,0.5,6.0,1
366,19,Female,Some college,$100k+,4.25,5.15,2,10,18,0.6,10.8,1
366,19,Female,Some college,$100k+,4.25,5.15,3,3,20,0.25,5.0,0
366,19,Female,Some college,$100k+,4.25,5.15,4,8,14,0.7,9.8,0
367,44,Male,PhD,$100k+,3.73,5.93,1,5,12,0.5,6.0,1
367,44,Male,PhD,$100k+,3.73,5.93,2,10,18,0.6,10.8,0
367,44,Male,PhD,$100k+,3.73,5.93,3,3,20,0.25,5.0,0
367,44,Male,PhD,$100k+,3.73,5.93,4,8,14,0.7,9.8,0
368,59,Male,Bachelor's,$50k–100k,3.78,4.08,1,5,12,0.5,6.0,0
368,59,Male,Bachelor's,$50k–100k,3.78,4.08,2,10,18,0.6,10.8,0
368,59,Male,Bachelor's,$50k–100k,3.78,4.08,3,3,20,0.25,5.0,1
368,59,Male,Bachelor's,$50k–100k,3.78,4.08,4,8,14,0.7,9.8,0
369,19,Male,Master's,$20k–50k,4.22,5.26,1,5,12,0.5,6.0,1
369,19,Male,Master's,$20k–50k,4.22,5.26,2,10,18,0.6,10.8,0
369,19,Male,Master's,$20k–50k,4.22,5.26,3,3,20,0.25,5.0,0
369,19,Male,Master's,$20k–50k,4.22,5.26,4,8,14,0.7,9.8,0
370,43,Female,Some college,$50k–100k,3.84,2.59,1,5,12,0.5,6.0,0
370,43,Female,Some college,$50k–100k,3.84,2.59,2,10,18,0.6,10.8,1
370,43,Female,Some college,$50k–100k,3.84,2.59,3,3,20,0.25,5.0,0
370,43,Female,Some college,$50k–100k,3.84,2.59,4,8,14,0.7,9.8,1
371,34,Female,Some college,$50k–100k,4.39,5.16,1,5,12,0.5,6.0,0
371,34,Female,Some college,$50k–100k,4.39,5.16,2,10,18,0.6,10.8,0
371,34,Female,Some college,$50k–100k,4.39,5.16,3,3,20,0.25,5.0,0
371,34,Female,Some college,$50k–100k,4.39,5.16,4,8,14,0.7,9.8,0
372,57,Female,High school,$20k–50k,4.36,3.7,1,5,12,0.5,6.0,1
372,57,Female,High school,$20k–50k,4.36,3.7,2,10,18,0.6,10.8,0
372,57,Female,High school,$20k–50k,4.36,3.7,3,3,20,0.25,5.0,1
372,57,Female,High school,$20k–50k,4.36,3.7,4,8,14,0.7,9.8,1
373,50,Male,Bachelor's,<$20k,4.21,4.81,1,5,12,0.5,6.0,0
373,50,Male,Bachelor's,<$20k,4.21,4.81,2,10,18,0.6,10.8,0
373,50,Male,Bachelor's,<$20k,4.21,4.81,3,3,20,0.25,5.0,1
373,50,Male,Bachelor's,<$20k,4.21,4.81,4,8,14,0.7,9.8,0
374,26,Female,Bachelor's,$100k+,3.93,4.25,1,5,12,0.5,6.0,0
374,26,Female,Bachelor's,$100k+,3.93,4.25,2,10,18,0.6,10.8,1
374,26,Female,Bachelor's,$100k+,3.93,4.25,3,3,20,0.25,5.0,1
374,26,Female,Bachelor's,$100k+,3.93,4.25,4,8,14,0.7,9.8,1
375,60,Male,Master's,$20k–50k,5.05,5.82,1,5,12,0.5,6.0,0
375,60,Male,Master's,$20k–50k,5.05,5.82,2,10,18,0.6,10.8,1
375,60,Male,Master's,$20k–50k,5.05,5.82,3,3,20,0.25,5.0,1
375,60,Male,Master's,$20k–50k,5.05,5.82,4,8,14,0.7,9.8,1
376,56,Female,Bachelor's,$20k–50k,4.52,3.63,1,5,12,0.5,6.0,1
376,56,Female,Bachelor's,$20k–50k,4.52,3.63,2,10,18,0.6,10.8,1
376,56,Female,Bachelor's,$20k–50k,4.52,3.63,3,3,20,0.25,5.0,1
376,56,Female,Bachelor's,$20k–50k,4.52,3.63,4,8,14,0.7,9.8,0
377,46,Male,PhD,$20k–50k,4.29,5.13,1,5,12,0.5,6.0,0
377,46,Male,PhD,$20k–50k,4.29,5.13,2,10,18,0.6,10.8,0
377,46,Male,PhD,$20k–50k,4.29,5.13,3,3,20,0.25,5.0,0
377,46,Male,PhD,$20k–50k,4.29,5.13,4,8,14,0.7,9.8,1
378,59,Male,Some college,$20k–50k,4.29,4.22,1,5,12,0.5,6.0,1
378,59,Male,Some college,$20k–50k,4.29,4.22,2,10,18,0.6,10.8,0
378,59,Male,Some college,$20k–50k,4.29,4.22,3,3,20,0.25,5.0,1
378,59,Male,Some college,$20k–50k,4.29,4.22,4,8,14,0.7,9.8,0
379,43,Male,Master's,$100k+,3.25,4.34,1,5,12,0.5,6.0,0
379,43,Male,Master's,$100k+,3.25,4.34,2,10,18,0.6,10.8,0
379,43,Male,Master's,$100k+,3.25,4.34,3,3,20,0.25,5.0,1
379,43,Male,Master's,$100k+,3.25,4.34,4,8,14,0.7,9.8,0
380,52,Male,Master's,$50k–100k,5.44,4.32,1,5,12,0.5,6.0,0
380,52,Male,Master's,$50k–100k,5.44,4.32,2,10,18,0.6,10.8,1
380,52,Male,Master's,$50k–100k,5.44,4.32,3,3,20,0.25,5.0,1
380,52,Male,Master's,$50k–100k,5.44,4.32,4,8,14,0.7,9.8,1
381,42,Female,Master's,$50k–100k,3.62,3.65,1,5,12,0.5,6.0,0
381,42,Female,Master's,$50k–100k,3.62,3.65,2,10,18,0.6,10.8,0
381,42,Female,Master's,$50k–100k,3.62,3.65,3,3,20,0.25,5.0,1
381,42,Female,Master's,$50k–100k,3.62,3.65,4,8,14,0.7,9.8,1
382,41,Female,Master's,<$20k,2.93,4.49,1,5,12,0.5,6.0,0
382,41,Female,Master's,<$20k,2.93,4.49,2,10,18,0.6,10.8,0
382,41,Female,Master's,<$20k,2.93,4.49,3,3,20,0.25,5.0,0
382,41,Female,Master's,<$20k,2.93,4.49,4,8,14,0.7,9.8,0
383,30,Male,Master's,$20k–50k,3.67,4.44,1,5,12,0.5,6.0,1
383,30,Male,Master's,$20k–50k,3.67,4.44,2,10,18,0.6,10.8,0
383,30,Male,Master's,$20k–50k,3.67,4.44,3,3,20,0.25,5.0,1
383,30,Male,Master's,$20k–50k,3.67,4.44,4,8,14,0.7,9.8,1
384,24,Female,Bachelor's,$50k–100k,3.82,4.74,1,5,12,0.5,6.0,0
384,24,Female,Bachelor's,$50k–100k,3.82,4.74,2,10,18,0.6,10.8,0
384,24,Female,Bachelor's,$50k–100k,3.82,4.74,3,3,20,0.25,5.0,0
384,24,Female,Bachelor's,$50k–100k,3.82,4.74,4,8,14,0.7,9.8,1
385,53,Male,High school,<$20k,3.54,4.58,1,5,12,0.5,6.0,1
385,53,Male,High school,<$20k,3.54,4.58,2,10,18,0.6,10.8,1
385,53,Male,High school,<$20k,3.54,4.58,3,3,20,0.25,5.0,1
385,53,Male,High school,<$20k,3.54,4.58,4,8,14,0.7,9.8,0
386,62,Female,High school,$20k–50k,4.06,5.3,1,5,12,0.5,6.0,1
386,62,Female,High school,$20k–50k,4.06,5.3,2,10,18,0.6,10.8,0
386,62,Female,High school,$20k–50k,4.06,5.3,3,3,20,0.25,5.0,0
386,62,Female,High school,$20k–50k,4.06,5.3,4,8,14,0.7,9.8,0
387,37,Female,PhD,$50k–100k,4.12,5.42,1,5,12,0.5,6.0,0
387,37,Female,PhD,$50k–100k,4.12,5.42,2,10,18,0.6,10.8,0
387,37,Female,PhD,$50k–100k,4.12,5.42,3,3,20,0.25,5.0,0
387,37,Female,PhD,$50k–100k,4.12,5.42,4,8,14,0.7,9.8,1
388,18,Female,Bachelor's,<$20k,4.14,3.45,1,5,12,0.5,6.0,0
388,18,Female,Bachelor's,<$20k,4.14,3.45,2,10,18,0.6,10.8,0
388,18,Female,Bachelor's,<$20k,4.14,3.45,3,3,20,0.25,5.0,1
388,18,Female,Bachelor's,<$20k,4.14,3.45,4,8,14,0.7,9.8,1
389,25,Male,Master's,$50k–100k,3.53,5.37,1,5,12,0.5,6.0,0
389,25,Male,Master's,$50k–100k,3.53,5.37,2,10,18,0.6,10.8,0
389,25,Male,Master's,$50k–100k,3.53,5.37,3,3,20,0.25,5.0,1
389,25,Male,Master's,$50k–100k,3.53,5.37,4,8,14,0.7,9.8,0
390,63,Female,Bachelor's,$20k–50k,2.86,3.31,1,5,12,0.5,6.0,0
390,63,Female,Bachelor's,$20k–50k,2.86,3.31,2,10,18,0.6,10.8,0
390,63,Female,Bachelor's,$20k–50k,2.86,3.31,3,3,20,0.25,5.0,1
390,63,Female,Bachelor's,$20k–50k,2.86,3.31,4,8,14,0.7,9.8,0
391,33,Female,High school,<$20k,3.43,5.09,1,5,12,0.5,6.0,0
391,33,Female,High school,<$20k,3.43,5.09,2,10,18,0.6,10.8,0
391,33,Female,High school,<$20k,3.43,5.09,3,3,20,0.25,5.0,0
391,33,Female,High school,<$20k,3.43,5.09,4,8,14,0.7,9.8,0
392,31,Male,High school,$20k–50k,4.33,5.12,1,5,12,0.5,6.0,0
392,31,Male,High school,$20k–50k,4.33,5.12,2,10,18,0.6,10.8,0
392,31,Male,High school,$20k–50k,4.33,5.12,3,3,20,0.25,5.0,0
392,31,Male,High school,$20k–50k,4.33,5.12,4,8,14,0.7,9.8,0
393,29,Male,Bachelor's,$100k+,3.54,2.59,1,5,12,0.5,6.0,0
393,29,Male,Bachelor's,$100k+,3.54,2.59,2,10,18,0.6,10.8,0
393,29,Male,Bachelor's,$100k+,3.54,2.59,3,3,20,0.25,5.0,1
393,29,Male,Bachelor's,$100k+,3.54,2.59,4,8,14,0.7,9.8,1
394,40,Female,Bachelor's,$100k+,3.11,4.59,1,5,12,0.5,6.0,0
394,40,Female,Bachelor's,$100k+,3.11,4.59,2,10,18,0.6,10.8,1
394,40,Female,Bachelor's,$100k+,3.11,4.59,3,3,20,0.25,5.0,0
394,40,Female,Bachelor's,$100k+,3.11,4.59,4,8,14,0.7,9.8,0
395,32,Female,Some college,$100k+,3.79,4.03,1,5,12,0.5,6.0,0
395,32,Female,Some college,$100k+,3.79,4.03,2,10,18,0.6,10.8,0
395,32,Female,Some college,$100k+,3.79,4.03,3,3,20,0.25,5.0,0
395,32,Female,Some college,$100k+,3.79,4.03,4,8,14,0.7,9.8,0
396,45,Female,Bachelor's,$50k–100k,3.14,3.74,1,5,12,0.5,6.0,1
396,45,Female,Bachelor's,$50k–100k,3.14,3.74,2,10,18,0.6,10.8,0
396,45,Female,Bachelor's,$50k–100k,3.14,3.74,3,3,20,0.25,5.0,0
396,45,Female,Bachelor's,$50k–100k,3.14,3.74,4,8,14,0.7,9.8,0
397,51,Female,High school,<$20k,3.69,5.85,1,5,12,0.5,6.0,1
397,51,Female,High school,<$20k,3.69,5.85,2,10,18,0.6,10.8,0
397,51,Female,High school,<$20k,3.69,5.85,3,3,20,0.25,5.0,1
397,51,Female,High school,<$20k,3.69,5.85,4,8,14,0.7,9.8,0
398,19,Female,Bachelor's,$50k–100k,4.3,3.85,1,5,12,0.5,6.0,0
398,19,Female,Bachelor's,$50k–100k,4.3,3.85,2,10,18,0.6,10.8,0
398,19,Female,Bachelor's,$50k–100k,4.3,3.85,3,3,20,0.25,5.0,0
398,19,Female,Bachelor's,$50k–100k,4.3,3.85,4,8,14,0.7,9.8,1
399,49,Male,Some college,$50k–100k,3.5,3.69,1,5,12,0.5,6.0,1
399,49,Male,Some college,$50k–100k,3.5,3.69,2,10,18,0.6,10.8,1
399,49,Male,Some college,$50k–100k,3.5,3.69,3,3,20,0.25,5.0,1
399,49,Male,Some college,$50k–100k,3.5,3.69,4,8,14,0.7,9.8,1
400,40,Male,Master's,$100k+,3.8,4.58,1,5,12,0.5,6.0,0
400,40,Male,Master's,$100k+,3.8,4.58,2,10,18,0.6,10.8,0
400,40,Male,Master's,$100k+,3.8,4.58,3,3,20,0.25,5.0,1
400,40,Male,Master's,$100k+,3.8,4.58,4,8,14,0.7,9.8,0
401,39,Male,Some college,<$20k,4.53,5.19,1,5,12,0.5,6.0,1
401,39,Male,Some college,<$20k,4.53,5.19,2,10,18,0.6,10.8,1
401,39,Male,Some college,<$20k,4.53,5.19,3,3,20,0.25,5.0,0
401,39,Male,Some college,<$20k,4.53,5.19,4,8,14,0.7,9.8,0
402,42,Female,Bachelor's,$50k–100k,3.71,4.36,1,5,12,0.5,6.0,0
402,42,Female,Bachelor's,$50k–100k,3.71,4.36,2,10,18,0.6,10.8,0
402,42,Female,Bachelor's,$50k–100k,3.71,4.36,3,3,20,0.25,5.0,1
402,42,Female,Bachelor's,$50k–100k,3.71,4.36,4,8,14,0.7,9.8,0
403,39,Male,High school,$20k–50k,3.55,5.67,1,5,12,0.5,6.0,0
403,39,Male,High school,$20k–50k,3.55,5.67,2,10,18,0.6,10.8,1
403,39,Male,High school,$20k–50k,3.55,5.67,3,3,20,0.25,5.0,1
403,39,Male,High school,$20k–50k,3.55,5.67,4,8,14,0.7,9.8,0
404,39,Female,High school,$20k–50k,3.49,5.03,1,5,12,0.5,6.0,1
404,39,Female,High school,$20k–50k,3.49,5.03,2,10,18,0.6,10.8,0
404,39,Female,High school,$20k–50k,3.49,5.03,3,3,20,0.25,5.0,1
404,39,Female,High school,$20k–50k,3.49,5.03,4,8,14,0.7,9.8,0
405,59,Female,Bachelor's,$50k–100k,4.38,2.32,1,5,12,0.5,6.0,1
405,59,Female,Bachelor's,$50k–100k,4.38,2.32,2,10,18,0.6,10.8,1
405,59,Female,Bachelor's,$50k–100k,4.38,2.32,3,3,20,0.25,5.0,1
405,59,Female,Bachelor's,$50k–100k,4.38,2.32,4,8,14,0.7,9.8,0
406,23,Female,Bachelor's,$50k–100k,3.81,3.97,1,5,12,0.5,6.0,0
406,23,Female,Bachelor's,$50k–100k,3.81,3.97,2,10,18,0.6,10.8,1
406,23,Female,Bachelor's,$50k–100k,3.81,3.97,3,3,20,0.25,5.0,0
406,23,Female,Bachelor's,$50k–100k,3.81,3.97,4,8,14,0.7,9.8,0
407,32,Male,Bachelor's,$20k–50k,3.2,3.94,1,5,12,0.5,6.0,0
407,32,Male,Bachelor's,$20k–50k,3.2,3.94,2,10,18,0.6,10.8,0
407,32,Male,Bachelor's,$20k–50k,3.2,3.94,3,3,20,0.25,5.0,1
407,32,Male,Bachelor's,$20k–50k,3.2,3.94,4,8,14,0.7,9.8,0
408,60,Female,Some college,$20k–50k,3.82,4.98,1,5,12,0.5,6.0,0
408,60,Female,Some college,$20k–50k,3.82,4.98,2,10,18,0.6,10.8,1
408,60,Female,Some college,$20k–50k,3.82,4.98,3,3,20,0.25,5.0,1
408,60,Female,Some college,$20k–50k,3.82,4.98,4,8,14,0.7,9.8,0
409,54,Male,Bachelor's,$50k–100k,3.84,1.88,1,5,12,0.5,6.0,1
409,54,Male,Bachelor's,$50k–100k,3.84,1.88,2,10,18,0.6,10.8,1
409,54,Male,Bachelor's,$50k–100k,3.84,1.88,3,3,20,0.25,5.0,1
409,54,Male,Bachelor's,$50k–100k,3.84,1.88,4,8,14,0.7,9.8,0
410,50,Female,Master's,$50k–100k,4.45,7.0,1,5,12,0.5,6.0,0
410,50,Female,Master's,$50k–100k,4.45,7.0,2,10,18,0.6,10.8,0
410,50,Female,Master's,$50k–100k,4.45,7.0,3,3,20,0.25,5.0,0
410,50,Female,Master's,$50k–100k,4.45,7.0,4,8,14,0.7,9.8,0
411,25,Male,Master's,$100k+,4.39,5.03,1,5,12,0.5,6.0,0
411,25,Male,Master's,$100k+,4.39,5.03,2,10,18,0.6,10.8,0
411,25,Male,Master's,$100k+,4.39,5.03,3,3,20,0.25,5.0,1
411,25,Male,Master's,$100k+,4.39,5.03,4,8,14,0.7,9.8,0
412,61,Male,High school,$100k+,3.76,4.65,1,5,12,0.5,6.0,0
